datetime,temperature,humidity,wind_speed,pressure
04.01.2009 04:40:00,-1.64,90.6,0.88,990.5
04.01.2009 04:50:00,-1.64,90.9,1.07,990.45
04.01.2009 05:00:00,-1.64,91.2,1.31,990.37
04.01.2009 05:10:00,-1.5,91.0,1.24,990.33
04.01.2009 05:20:00,-1.44,90.9,1.48,990.25
04.01.2009 05:30:00,-1.47,91.0,1.15,990.22
04.01.2009 05:40:00,-1.49,91.4,1.17,990.2
04.01.2009 05:50:00,-1.44,91.5,1.24,990.09
04.01.2009 06:00:00,-1.44,91.3,1.0,989.99
04.01.2009 06:10:00,-1.44,91.2,1.47,989.96
04.01.2009 06:20:00,-1.39,91.0,1.48,989.95
04.01.2009 06:30:00,-1.33,90.8,1.34,989.92
04.01.2009 06:40:00,-1.25,90.1,1.36,989.94
04.01.2009 06:50:00,-1.14,89.4,2.48,989.88
04.01.2009 07:00:00,-1.09,89.1,2.75,989.9
04.01.2009 07:10:00,-1.0,88.7,3.95,989.93
04.01.2009 07:20:00,-0.92,88.4,2.68,989.96
04.01.2009 07:30:00,-0.9,88.5,3.25,990.0
04.01.2009 07:40:00,-0.86,88.5,2.58,990.03
04.01.2009 07:50:00,-0.9,88.8,2.3,989.97
04.01.2009 08:00:00,-0.89,89.1,2.93,989.92
04.01.2009 08:10:00,-0.81,88.6,2.32,989.96
04.01.2009 08:20:00,-0.76,88.0,1.98,989.95
04.01.2009 08:30:00,-0.7,87.5,2.12,989.97
04.01.2009 08:40:00,-0.7,87.1,1.8,989.97
04.01.2009 08:50:00,-0.76,86.7,1.53,989.9
04.01.2009 09:00:00,-0.72,86.2,1.7,989.95
04.01.2009 09:10:00,-0.9,86.6,2.71,989.95
04.01.2009 09:20:00,-1.21,88.9,1.77,989.89
04.01.2009 09:30:00,-1.31,89.9,1.67,989.87
04.01.2009 09:40:00,-1.37,90.0,2.87,989.87
04.01.2009 09:50:00,-1.37,90.0,2.9,989.86
04.01.2009 10:00:00,-1.37,90.5,2.59,989.86
04.01.2009 10:10:00,-1.3,90.5,2.44,989.87
04.01.2009 10:20:00,-1.2,90.1,2.65,989.86
04.01.2009 10:30:00,-1.14,90.2,2.44,989.83
04.01.2009 10:40:00,-1.1,90.3,2.44,989.76
04.01.2009 10:50:00,-1.1,90.1,2.58,989.76
04.01.2009 11:00:00,-1.1,90.0,2.38,989.64
04.01.2009 11:10:00,-1.12,90.1,2.14,989.49
04.01.2009 11:20:00,-1.11,90.4,2.58,989.38
04.01.2009 11:30:00,-1.1,90.6,2.19,989.29
04.01.2009 11:40:00,-1.16,91.1,1.92,989.14
04.01.2009 11:50:00,-1.17,91.6,1.97,989.03
04.01.2009 12:00:00,-1.21,91.8,1.99,988.94
04.01.2009 12:10:00,-1.12,91.7,2.07,988.78
04.01.2009 12:20:00,-0.99,91.0,2.43,988.62
04.01.2009 12:30:00,-0.94,89.8,2.58,988.49
04.01.2009 12:40:00,-0.86,89.0,2.4,988.34
04.01.2009 12:50:00,-0.92,88.8,3.04,988.2
04.01.2009 13:00:00,-1.02,89.4,3.08,988.07
04.01.2009 13:10:00,-0.99,89.7,2.22,987.96
04.01.2009 13:20:00,-1.0,89.5,3.13,987.88
04.01.2009 13:30:00,-1.04,89.7,2.3,987.88
04.01.2009 13:40:00,-0.99,89.9,1.38,987.81
04.01.2009 13:50:00,-0.83,89.6,1.12,987.69
04.01.2009 14:00:00,-0.77,89.1,1.5,987.57
04.01.2009 14:10:00,-0.79,88.5,2.31,987.51
04.01.2009 14:20:00,-0.87,88.2,2.81,987.38
04.01.2009 14:30:00,-0.9,87.7,3.71,987.23
04.01.2009 14:40:00,-0.9,87.4,2.99,987.15
04.01.2009 14:50:00,-0.79,87.3,1.6,987.13
04.01.2009 15:00:00,-0.7,87.4,0.61,987.03
04.01.2009 15:10:00,-0.63,87.2,1.17,987.0
04.01.2009 15:20:00,-0.75,87.1,1.23,986.95
04.01.2009 15:30:00,-0.84,87.6,1.01,986.9
04.01.2009 15:40:00,-0.96,87.9,2.04,986.79
04.01.2009 15:50:00,-1.02,88.2,1.14,986.78
04.01.2009 16:00:00,-1.05,88.5,1.03,986.69
04.01.2009 16:10:00,-1.13,88.4,2.18,986.65
04.01.2009 16:20:00,-1.22,88.8,1.19,986.63
04.01.2009 16:30:00,-1.29,89.2,1.59,986.63
04.01.2009 16:40:00,-1.4,89.9,1.67,986.65
04.01.2009 16:50:00,-1.44,90.4,1.4,986.59
04.01.2009 17:00:00,-1.46,90.7,1.1,986.54
04.01.2009 17:10:00,-1.41,90.9,1.17,986.45
04.01.2009 17:20:00,-1.44,91.1,0.86,986.48
04.01.2009 17:30:00,-1.42,91.3,0.54,986.39
04.01.2009 17:40:00,-1.45,91.4,1.15,986.24
04.01.2009 17:50:00,-1.49,91.4,1.6,986.17
04.01.2009 18:00:00,-1.51,91.3,1.39,986.15
04.01.2009 18:10:00,-1.51,91.3,1.09,986.07
04.01.2009 18:20:00,-1.51,91.7,0.95,986.05
04.01.2009 18:30:00,-1.56,91.8,1.36,986.04
04.01.2009 18:40:00,-1.57,92.0,0.79,985.98
04.01.2009 18:50:00,-1.58,92.0,1.72,985.93
04.01.2009 19:00:00,-1.62,92.1,0.97,985.92
04.01.2009 19:10:00,-1.56,92.2,1.56,985.83
04.01.2009 19:20:00,-1.63,92.2,1.47,985.81
04.01.2009 19:30:00,-1.6,92.3,1.15,985.83
04.01.2009 19:40:00,-1.58,92.2,1.44,985.77
04.01.2009 19:50:00,-1.61,92.2,2.06,985.69
04.01.2009 20:00:00,-1.56,92.2,1.76,985.68
04.01.2009 20:10:00,-1.51,92.0,1.29,985.67
04.01.2009 20:20:00,-1.45,92.1,0.79,985.67
04.01.2009 20:30:00,-1.51,92.3,1.36,985.65
04.01.2009 20:40:00,-1.51,92.5,1.47,985.56
04.01.2009 20:50:00,-1.51,92.6,1.97,985.5
04.01.2009 21:00:00,-1.51,92.8,1.89,985.45
04.01.2009 21:10:00,-1.51,93.0,2.2,985.46
04.01.2009 21:20:00,-1.51,93.1,1.37,985.43
04.01.2009 21:30:00,-1.49,93.2,1.05,985.43
04.01.2009 21:40:00,-1.44,93.3,0.82,985.41
04.01.2009 21:50:00,-1.44,93.5,0.81,985.43
04.01.2009 22:00:00,-1.43,93.7,0.88,985.43
04.01.2009 22:10:00,-1.38,93.7,0.75,985.38
04.01.2009 22:20:00,-1.45,93.7,1.45,985.32
04.01.2009 22:30:00,-1.51,93.8,1.79,985.31
04.01.2009 22:40:00,-1.46,93.9,1.86,985.31
04.01.2009 22:50:00,-1.44,93.7,2.06,985.31
04.01.2009 23:00:00,-1.44,93.5,1.47,985.27
04.01.2009 23:10:00,-1.44,93.4,1.59,985.2
04.01.2009 23:20:00,-1.42,93.3,1.12,985.19
04.01.2009 23:30:00,-1.44,93.0,1.5,985.19
04.01.2009 23:40:00,-1.46,92.9,1.5,985.18
04.01.2009 23:50:00,-1.5,93.0,1.28,985.12
05.01.2009 00:00:00,-1.47,93.0,1.42,985.07
05.01.2009 00:10:00,-1.5,92.8,1.59,985.06
05.01.2009 00:20:00,-1.52,92.9,1.48,985.04
05.01.2009 00:30:00,-1.56,93.1,1.55,984.96
05.01.2009 00:40:00,-1.56,93.2,1.77,984.94
05.01.2009 00:50:00,-1.57,93.0,2.12,984.83
05.01.2009 01:00:00,-1.57,92.8,2.55,984.74
05.01.2009 01:10:00,-1.57,92.6,2.84,984.65
05.01.2009 01:20:00,-1.58,92.4,2.98,984.6
05.01.2009 01:30:00,-1.57,92.3,2.77,984.61
05.01.2009 01:40:00,-1.6,92.2,3.0,984.65
05.01.2009 01:50:00,-1.63,92.3,2.95,984.74
05.01.2009 02:00:00,-1.6,92.1,2.52,984.82
05.01.2009 02:10:00,-1.57,91.7,2.71,984.9
05.01.2009 02:20:00,-1.54,91.2,2.53,984.99
05.01.2009 02:30:00,-1.5,90.3,2.19,985.06
05.01.2009 02:40:00,-1.46,89.0,2.47,985.11
05.01.2009 02:50:00,-1.44,87.6,2.89,985.09
05.01.2009 03:00:00,-1.5,87.2,3.06,985.1
05.01.2009 03:10:00,-1.53,86.9,3.25,985.17
05.01.2009 03:20:00,-1.57,86.9,2.89,985.28
05.01.2009 03:30:00,-1.61,87.0,2.79,985.35
05.01.2009 03:40:00,-1.64,87.4,3.12,985.47
05.01.2009 03:50:00,-1.7,88.2,3.23,985.5
05.01.2009 04:00:00,-1.76,89.0,2.74,985.47
05.01.2009 04:10:00,-1.77,89.7,3.11,985.44
05.01.2009 04:20:00,-1.8,89.8,2.86,985.51
05.01.2009 04:30:00,-1.81,89.6,2.86,985.57
05.01.2009 04:40:00,-1.77,89.1,2.58,985.65
05.01.2009 04:50:00,-1.77,88.6,2.85,985.64
05.01.2009 05:00:00,-1.77,88.2,3.35,985.57
05.01.2009 05:10:00,-1.77,88.1,3.35,985.64
05.01.2009 05:20:00,-1.76,88.0,3.53,985.59
05.01.2009 05:30:00,-1.76,88.2,3.15,985.59
05.01.2009 05:40:00,-1.76,88.2,2.62,985.75
05.01.2009 05:50:00,-1.76,88.0,2.16,985.89
05.01.2009 06:00:00,-1.76,87.9,1.84,985.97
05.01.2009 06:10:00,-1.7,87.8,1.42,986.1
05.01.2009 06:20:00,-1.7,87.6,1.0,986.26
05.01.2009 06:30:00,-1.71,87.2,1.42,986.42
05.01.2009 06:40:00,-1.79,87.2,1.13,986.52
05.01.2009 06:50:00,-1.92,87.6,1.29,986.67
05.01.2009 07:00:00,-2.08,87.8,1.28,986.79
05.01.2009 07:10:00,-2.18,87.6,1.16,986.9
05.01.2009 07:20:00,-2.26,87.6,1.16,986.99
05.01.2009 07:30:00,-2.31,87.7,1.3,987.15
05.01.2009 07:40:00,-2.36,87.6,1.48,987.33
05.01.2009 07:50:00,-2.59,87.8,1.55,987.52
05.01.2009 08:00:00,-2.72,88.3,1.59,987.67
05.01.2009 08:10:00,-2.83,88.7,1.65,987.83
05.01.2009 08:20:00,-2.87,88.6,1.44,987.94
05.01.2009 08:30:00,-2.9,88.4,1.08,988.04
05.01.2009 08:40:00,-2.89,88.8,1.79,988.19
05.01.2009 08:50:00,-3.03,90.0,1.44,988.29
05.01.2009 09:00:00,-3.11,91.1,1.61,988.42
05.01.2009 09:10:00,-3.12,91.8,1.89,988.59
05.01.2009 09:20:00,-3.11,91.8,1.77,988.71
05.01.2009 09:30:00,-3.18,91.8,1.82,988.83
05.01.2009 09:40:00,-3.23,91.4,2.32,988.97
05.01.2009 09:50:00,-3.24,91.3,1.93,989.06
05.01.2009 10:00:00,-3.29,90.9,2.53,989.23
05.01.2009 10:10:00,-3.3,90.3,2.93,989.38
05.01.2009 10:20:00,-3.28,89.9,2.21,989.53
05.01.2009 10:30:00,-3.31,89.3,2.66,989.68
05.01.2009 10:40:00,-3.36,89.5,2.69,989.76
05.01.2009 10:50:00,-3.46,89.8,3.85,989.87
05.01.2009 11:00:00,-3.53,88.7,5.06,989.97
05.01.2009 11:10:00,-3.57,86.8,5.25,990.08
05.01.2009 11:20:00,-3.58,87.0,3.97,990.2
05.01.2009 11:30:00,-3.62,87.7,3.64,990.3
05.01.2009 11:40:00,-3.63,87.6,5.2,990.35
05.01.2009 11:50:00,-3.63,87.0,5.89,990.38
05.01.2009 12:00:00,-3.65,86.6,5.49,990.42
05.01.2009 12:10:00,-3.73,86.8,4.74,990.55
05.01.2009 12:20:00,-3.86,87.7,4.14,990.68
05.01.2009 12:30:00,-4.06,88.8,4.45,990.73
05.01.2009 12:40:00,-4.16,89.3,4.58,990.78
05.01.2009 12:50:00,-4.17,88.9,5.89,990.78
05.01.2009 13:00:00,-4.15,87.9,5.91,990.82
05.01.2009 13:10:00,-4.23,86.5,6.48,990.85
05.01.2009 13:20:00,-4.33,86.6,6.3,990.94
05.01.2009 13:30:00,-4.37,87.0,5.96,990.99
05.01.2009 13:40:00,-4.45,87.5,5.97,991.03
05.01.2009 13:50:00,-4.5,88.5,5.49,991.07
05.01.2009 14:00:00,-4.57,89.3,6.11,991.08
05.01.2009 14:10:00,-4.68,90.0,6.2,991.17
05.01.2009 14:20:00,-4.77,89.6,5.96,991.27
05.01.2009 14:30:00,-4.81,89.5,5.24,991.4
05.01.2009 14:40:00,-4.95,90.0,6.57,991.47
05.01.2009 14:50:00,-5.08,89.8,5.05,991.64
05.01.2009 15:00:00,-5.14,89.8,5.67,991.8
05.01.2009 15:10:00,-5.26,89.7,6.75,991.91
05.01.2009 15:20:00,-5.41,89.2,6.06,991.99
05.01.2009 15:30:00,-5.49,88.8,6.29,992.09
05.01.2009 15:40:00,-5.54,89.0,5.7,992.28
05.01.2009 15:50:00,-5.59,88.9,6.67,992.46
05.01.2009 16:00:00,-5.74,88.2,7.11,992.67
05.01.2009 16:10:00,-5.77,88.6,5.96,992.87
05.01.2009 16:20:00,-5.94,88.5,6.52,992.91
05.01.2009 16:30:00,-6.05,88.5,6.45,993.02
05.01.2009 16:40:00,-6.1,88.6,6.12,993.19
05.01.2009 16:50:00,-6.21,88.7,6.49,993.3
05.01.2009 17:00:00,-6.38,88.5,7.23,993.4
05.01.2009 17:10:00,-6.55,88.1,6.53,993.6
05.01.2009 17:20:00,-6.63,87.5,6.14,993.78
05.01.2009 17:30:00,-6.7,86.6,6.09,993.93
05.01.2009 17:40:00,-6.76,86.9,5.33,994.08
05.01.2009 17:50:00,-6.74,87.9,5.12,994.17
05.01.2009 18:00:00,-6.85,87.6,6.34,994.25
05.01.2009 18:10:00,-7.08,85.5,6.73,994.27
05.01.2009 18:20:00,-7.45,81.3,7.81,994.29
05.01.2009 18:30:00,-7.62,79.6,7.38,994.42
05.01.2009 18:40:00,-7.73,78.8,7.62,994.49
05.01.2009 18:50:00,-7.8,76.8,7.16,994.54
05.01.2009 19:00:00,-7.9,75.4,7.29,994.69
05.01.2009 19:10:00,-8.01,75.0,6.91,994.93
05.01.2009 19:20:00,-8.13,75.1,6.77,995.06
05.01.2009 19:30:00,-8.31,74.6,6.25,995.19
05.01.2009 19:40:00,-8.55,74.8,5.97,995.38
05.01.2009 19:50:00,-8.87,74.7,6.47,995.52
05.01.2009 20:00:00,-9.13,75.0,5.45,995.62
05.01.2009 20:10:00,-9.35,75.2,5.33,995.84
05.01.2009 20:20:00,-9.55,75.4,5.03,995.93
05.01.2009 20:30:00,-9.73,75.7,4.87,995.93
05.01.2009 20:40:00,-9.9,76.0,3.74,996.1
05.01.2009 20:50:00,-10.07,76.4,4.19,996.23
05.01.2009 21:00:00,-10.18,76.4,3.77,996.43
05.01.2009 21:10:00,-10.32,76.5,2.79,996.58
05.01.2009 21:20:00,-10.41,76.8,2.4,996.71
05.01.2009 21:30:00,-10.44,76.5,2.97,996.78
05.01.2009 21:40:00,-10.46,76.4,2.35,996.87
05.01.2009 21:50:00,-10.5,76.0,2.01,996.95
05.01.2009 22:00:00,-10.6,76.2,2.61,996.99
05.01.2009 22:10:00,-10.74,76.6,2.74,997.04
05.01.2009 22:20:00,-10.88,77.1,2.54,997.11
05.01.2009 22:30:00,-11.09,77.6,3.2,997.13
05.01.2009 22:40:00,-11.32,78.2,3.48,997.11
05.01.2009 22:50:00,-11.5,78.7,2.7,997.22
05.01.2009 23:00:00,-11.72,79.2,2.96,997.29
05.01.2009 23:10:00,-11.96,79.7,2.12,997.42
05.01.2009 23:20:00,-12.16,80.3,2.01,997.51
05.01.2009 23:30:00,-12.3,80.8,1.56,997.54
05.01.2009 23:40:00,-12.43,81.2,1.22,997.5
05.01.2009 23:50:00,-12.54,81.6,1.67,997.51
06.01.2009 00:00:00,-12.63,81.8,1.6,997.6
06.01.2009 00:10:00,-12.78,82.1,1.37,997.62
06.01.2009 00:20:00,-12.93,82.6,1.64,997.61
06.01.2009 00:30:00,-13.06,82.9,1.08,997.62
06.01.2009 00:40:00,-13.14,83.3,1.43,997.6
06.01.2009 00:50:00,-13.24,83.4,1.29,997.62
06.01.2009 01:00:00,-13.34,83.9,0.91,997.71
06.01.2009 01:10:00,-13.39,84.0,1.26,997.72
06.01.2009 01:20:00,-13.43,84.2,1.57,997.72
06.01.2009 01:30:00,-13.49,84.4,1.38,997.72
06.01.2009 01:40:00,-13.59,84.5,0.95,997.76
06.01.2009 01:50:00,-13.62,84.8,2.19,997.85
06.01.2009 02:00:00,-13.64,84.8,1.09,997.96
06.01.2009 02:10:00,-13.66,84.9,1.3,998.09
06.01.2009 02:20:00,-13.75,84.9,1.1,998.1
06.01.2009 02:30:00,-13.8,85.1,1.45,998.09
06.01.2009 02:40:00,-13.85,84.9,1.38,998.09
06.01.2009 02:50:00,-13.87,85.2,1.93,998.16
06.01.2009 03:00:00,-13.89,85.3,2.16,998.22
06.01.2009 03:10:00,-13.98,85.3,1.67,998.26
06.01.2009 03:20:00,-14.08,85.5,1.78,998.25
06.01.2009 03:30:00,-14.18,85.7,1.41,998.35
06.01.2009 03:40:00,-14.3,86.2,1.42,998.34
06.01.2009 03:50:00,-14.26,86.6,1.85,998.34
06.01.2009 04:00:00,-14.29,86.5,1.83,998.24
06.01.2009 04:10:00,-14.39,86.6,1.7,998.25
06.01.2009 04:20:00,-14.47,86.8,1.4,998.34
06.01.2009 04:30:00,-14.6,86.9,1.25,998.17
06.01.2009 04:40:00,-14.73,86.9,1.24,998.1
06.01.2009 04:50:00,-14.9,87.2,0.91,998.19
06.01.2009 05:00:00,-15.13,87.3,1.08,998.14
06.01.2009 05:10:00,-15.2,88.2,2.4,998.22
06.01.2009 05:20:00,-15.16,88.5,2.16,998.24
06.01.2009 05:30:00,-15.25,88.8,1.74,998.25
06.01.2009 05:40:00,-15.31,89.0,1.59,998.22
06.01.2009 05:50:00,-15.29,89.2,1.61,998.21
06.01.2009 06:00:00,-15.37,89.2,0.76,998.22
06.01.2009 06:10:00,-15.49,89.0,0.86,998.22
06.01.2009 06:20:00,-15.73,88.5,0.57,998.26
06.01.2009 06:30:00,-16.31,87.9,0.49,998.33
06.01.2009 06:40:00,-16.69,87.7,0.37,998.37
06.01.2009 06:50:00,-16.71,88.2,0.39,998.37
06.01.2009 07:00:00,-16.86,87.8,0.33,998.34
06.01.2009 07:10:00,-16.92,87.6,0.34,998.34
06.01.2009 07:20:00,-16.9,87.7,0.25,998.34
06.01.2009 07:30:00,-16.89,87.5,0.42,998.34
06.01.2009 07:40:00,-16.97,87.2,0.71,998.38
06.01.2009 07:50:00,-17.02,87.3,0.62,998.43
06.01.2009 08:00:00,-16.92,88.1,1.01,998.34
06.01.2009 08:10:00,-16.26,89.3,1.27,998.35
06.01.2009 08:20:00,-16.09,88.6,1.15,998.37
06.01.2009 08:30:00,-16.02,88.3,0.79,998.46
06.01.2009 08:40:00,-15.98,88.0,0.45,998.46
06.01.2009 08:50:00,-15.9,87.8,0.5,998.47
06.01.2009 09:00:00,-15.71,87.8,0.44,998.35
06.01.2009 09:10:00,-15.69,86.8,0.58,998.44
06.01.2009 09:20:00,-15.53,86.9,0.51,998.46
06.01.2009 09:30:00,-15.07,86.4,0.77,998.37
06.01.2009 09:40:00,-15.25,85.9,2.01,998.34
06.01.2009 09:50:00,-15.43,87.1,1.57,998.42
06.01.2009 10:00:00,-15.23,87.3,1.63,998.46
06.01.2009 10:10:00,-15.11,86.9,1.16,998.49
06.01.2009 10:20:00,-15.12,86.5,1.73,998.46
06.01.2009 10:30:00,-15.06,85.9,1.71,998.46
06.01.2009 10:40:00,-15.04,85.1,1.72,998.49
06.01.2009 10:50:00,-15.14,84.7,1.84,998.44
06.01.2009 11:00:00,-15.05,84.6,1.67,998.29
06.01.2009 11:10:00,-14.71,83.7,2.09,998.17
06.01.2009 11:20:00,-14.75,82.9,2.57,998.21
06.01.2009 11:30:00,-14.72,82.4,3.04,998.11
06.01.2009 11:40:00,-14.62,82.5,2.44,998.03
06.01.2009 11:50:00,-14.46,81.7,2.81,997.92
06.01.2009 12:00:00,-14.52,81.1,3.42,997.79
06.01.2009 12:10:00,-14.46,81.0,2.15,997.73
06.01.2009 12:20:00,-14.08,80.2,1.06,997.6
06.01.2009 12:30:00,-13.56,78.5,1.43,997.46
06.01.2009 12:40:00,-13.18,76.8,1.13,997.24
06.01.2009 12:50:00,-12.42,75.4,0.58,997.14
06.01.2009 13:00:00,-10.97,70.9,0.99,997.02
06.01.2009 13:10:00,-10.88,67.31,0.94,996.89
06.01.2009 13:20:00,-11.45,68.63,0.95,996.8
06.01.2009 13:30:00,-11.09,68.25,1.1,996.63
06.01.2009 13:40:00,-11.07,68.0,1.1,996.52
06.01.2009 13:50:00,-11.33,68.97,1.67,996.43
06.01.2009 14:00:00,-11.9,70.7,1.75,996.32
06.01.2009 14:10:00,-12.43,72.7,1.74,996.37
06.01.2009 14:20:00,-12.47,73.9,1.61,996.37
06.01.2009 14:30:00,-12.27,74.0,1.9,996.31
06.01.2009 14:40:00,-12.19,73.6,1.87,996.36
06.01.2009 14:50:00,-11.96,73.2,1.62,996.33
06.01.2009 15:00:00,-12.05,73.2,1.87,996.27
06.01.2009 15:10:00,-12.66,75.3,2.05,996.26
06.01.2009 15:20:00,-13.09,77.4,1.65,996.36
06.01.2009 15:30:00,-13.26,78.6,1.47,996.38
06.01.2009 15:40:00,-13.28,78.7,1.1,996.31
06.01.2009 15:50:00,-13.28,78.5,0.68,996.25
06.01.2009 16:00:00,-13.52,78.9,0.99,996.25
06.01.2009 16:10:00,-14.05,80.5,1.04,996.25
06.01.2009 16:20:00,-14.4,82.1,0.95,996.22
06.01.2009 16:30:00,-14.62,83.1,0.33,996.25
06.01.2009 16:40:00,-14.94,83.4,0.98,996.24
06.01.2009 16:50:00,-14.88,85.2,1.27,996.19
06.01.2009 17:00:00,-14.88,85.2,0.63,996.14
06.01.2009 17:10:00,-15.59,83.7,0.97,996.07
06.01.2009 17:20:00,-15.97,84.8,0.68,996.01
06.01.2009 17:30:00,-15.92,86.1,0.5,996.08
06.01.2009 17:40:00,-16.15,86.1,1.25,995.97
06.01.2009 17:50:00,-16.11,86.5,0.97,995.95
06.01.2009 18:00:00,-16.49,85.4,2.72,995.91
06.01.2009 18:10:00,-16.56,85.8,1.54,995.93
06.01.2009 18:20:00,-16.61,85.8,1.96,995.88
06.01.2009 18:30:00,-16.75,85.3,1.74,995.88
06.01.2009 18:40:00,-16.93,84.9,1.72,995.86
06.01.2009 18:50:00,-17.07,85.2,1.65,995.79
06.01.2009 19:00:00,-17.21,85.7,0.9,995.74
06.01.2009 19:10:00,-17.4,85.7,1.44,995.64
06.01.2009 19:20:00,-17.58,85.5,1.4,995.59
06.01.2009 19:30:00,-17.79,85.5,1.54,995.51
06.01.2009 19:40:00,-17.99,85.4,1.6,995.48
06.01.2009 19:50:00,-18.18,85.3,1.32,995.5
06.01.2009 20:00:00,-18.35,85.5,0.62,995.54
06.01.2009 20:10:00,-18.32,86.8,0.29,995.52
06.01.2009 20:20:00,-17.83,87.1,0.52,995.48
06.01.2009 20:30:00,-18.25,85.2,0.43,995.47
06.01.2009 20:40:00,-18.37,86.1,0.23,995.41
06.01.2009 20:50:00,-18.5,86.0,0.2,995.39
06.01.2009 21:00:00,-18.62,86.1,0.35,995.5
06.01.2009 21:10:00,-18.88,85.8,0.61,995.55
06.01.2009 21:20:00,-18.89,86.0,0.55,995.52
06.01.2009 21:30:00,-19.17,84.7,1.65,995.4
06.01.2009 21:40:00,-19.47,84.6,1.07,995.28
06.01.2009 21:50:00,-19.38,85.1,0.25,995.26
06.01.2009 22:00:00,-19.39,84.3,0.6,995.23
06.01.2009 22:10:00,-19.88,83.5,1.37,995.07
06.01.2009 22:20:00,-20.34,83.7,0.43,994.95
06.01.2009 22:30:00,-20.67,84.4,1.01,994.88
06.01.2009 22:40:00,-20.84,85.3,0.68,994.81
06.01.2009 22:50:00,-20.86,85.6,0.42,994.76
06.01.2009 23:00:00,-20.85,85.5,0.69,994.67
06.01.2009 23:10:00,-21.08,85.1,0.32,994.74
06.01.2009 23:20:00,-21.07,85.5,0.69,994.66
06.01.2009 23:30:00,-20.51,86.6,0.58,994.6
06.01.2009 23:40:00,-20.48,85.3,0.73,994.65
06.01.2009 23:50:00,-20.75,84.8,0.76,994.55
07.01.2009 00:00:00,-21.09,84.3,0.48,994.51
07.01.2009 00:10:00,-21.31,84.3,0.39,994.43
07.01.2009 00:20:00,-20.97,85.5,0.56,994.29
07.01.2009 00:30:00,-20.48,86.1,0.56,994.17
07.01.2009 00:40:00,-20.26,85.7,0.53,994.16
07.01.2009 00:50:00,-21.17,83.3,1.1,994.09
07.01.2009 01:00:00,-21.56,83.8,0.68,994.14
07.01.2009 01:10:00,-21.65,84.0,0.66,994.12
07.01.2009 01:20:00,-21.49,84.5,0.81,994.03
07.01.2009 01:30:00,-21.46,84.0,0.34,994.11
07.01.2009 01:40:00,-21.57,84.0,0.24,994.06
07.01.2009 01:50:00,-21.24,85.6,0.24,993.96
07.01.2009 02:00:00,-20.99,85.7,0.38,993.87
07.01.2009 02:10:00,-20.94,85.6,0.36,993.9
07.01.2009 02:20:00,-20.9,85.5,0.5,993.97
07.01.2009 02:30:00,-21.32,83.6,0.74,993.87
07.01.2009 02:40:00,-22.07,82.8,0.77,993.84
07.01.2009 02:50:00,-22.55,82.9,1.16,993.77
07.01.2009 03:00:00,-22.76,83.2,1.83,993.75
07.01.2009 03:10:00,-23.01,83.4,0.8,993.67
07.01.2009 03:20:00,-22.91,83.9,0.61,993.67
07.01.2009 03:30:00,-22.64,84.6,0.96,993.56
07.01.2009 03:40:00,-22.38,84.1,0.77,993.4
07.01.2009 03:50:00,-22.22,84.0,0.81,993.33
07.01.2009 04:00:00,-22.39,83.5,1.1,993.36
07.01.2009 04:10:00,-22.1,84.0,1.34,993.28
07.01.2009 04:20:00,-21.8,84.1,0.94,993.14
07.01.2009 04:30:00,-22.25,82.7,1.35,993.01
07.01.2009 04:40:00,-22.49,83.4,0.71,993.07
07.01.2009 04:50:00,-22.31,83.3,0.84,992.9
07.01.2009 05:00:00,-22.42,83.2,0.7,992.91
07.01.2009 05:10:00,-22.31,83.4,0.79,992.78
07.01.2009 05:20:00,-22.47,83.1,0.7,992.69
07.01.2009 05:30:00,-22.26,84.0,0.68,992.65
07.01.2009 05:40:00,-21.93,83.6,1.21,992.49
07.01.2009 05:50:00,-22.31,83.1,0.48,992.54
07.01.2009 06:00:00,-22.13,83.5,0.81,992.37
07.01.2009 06:10:00,-22.49,82.6,0.78,992.28
07.01.2009 06:20:00,-22.41,83.5,0.45,992.28
07.01.2009 06:30:00,-22.41,83.1,0.48,992.38
07.01.2009 06:40:00,-21.93,84.5,0.54,992.39
07.01.2009 06:50:00,-21.46,84.5,0.87,992.18
07.01.2009 07:00:00,-21.42,83.7,0.83,992.1
07.01.2009 07:10:00,-21.84,82.9,1.11,992.06
07.01.2009 07:20:00,-22.2,83.0,0.88,992.11
07.01.2009 07:30:00,-22.3,83.0,0.66,992.13
07.01.2009 07:40:00,-22.55,82.7,0.67,992.24
07.01.2009 07:50:00,-22.63,82.9,0.35,992.25
07.01.2009 08:00:00,-22.5,83.1,0.67,992.18
07.01.2009 08:10:00,-22.54,83.2,0.54,992.23
07.01.2009 08:20:00,-21.68,84.7,0.73,992.42
07.01.2009 08:30:00,-21.43,83.5,0.69,992.5
07.01.2009 08:40:00,-21.17,83.4,0.47,992.49
07.01.2009 08:50:00,-21.16,82.9,0.63,992.32
07.01.2009 09:00:00,-21.17,82.8,0.79,992.14
07.01.2009 09:10:00,-20.85,83.1,0.82,992.14
07.01.2009 09:20:00,-21.35,81.3,1.66,992.17
07.01.2009 09:30:00,-22.14,81.6,0.97,992.38
07.01.2009 09:40:00,-22.1,82.5,1.41,992.37
07.01.2009 09:50:00,-21.44,83.4,0.89,992.4
07.01.2009 10:00:00,-20.34,83.1,0.79,992.45
